input,language,decidability,target_expert,allowed_experts,difficulty,group_id,source_type,source_id,record_type,ko_node_ids,ood_flag,boundary_flag,quality_status,notes
"ما موضوع «التكامل» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of accumulation, definite and indefinite integrals, integration theorems, and quantities obtained by integration.)",mixed,decisive,O_subject_ontology,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=O; owner_approved_2026-09-05
عند دراسة «التكامل»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=E; owner_approved_2026-09-05
كيف يرتبط «التكامل» بموضوعه الأب «حساب التفاضل والتكامل»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «التكامل»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «التكامل» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=A; owner_approved_2026-09-05
كيف تطورت «التكامل» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=T; owner_approved_2026-09-05
ما أثر «التكامل» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «التكامل»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Route derivative-first questions to Differential Calculus and measure-theoretic questions beyond elementary integration to Analysis.),mixed,decisive,R_structure_relations,,hard,math.analysis.calculus.integral-calculus,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.analysis.calculus.integral-calculus,false,true,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.integral-calculus; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «حساب التفاضل والتكامل متعدد المتغيرات» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of limits, derivatives, integrals, and optimization for functions of several real variables.)",mixed,decisive,O_subject_ontology,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=O; owner_approved_2026-09-05
عند دراسة «حساب التفاضل والتكامل متعدد المتغيرات»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=E; owner_approved_2026-09-05
كيف يرتبط «حساب التفاضل والتكامل متعدد المتغيرات» بموضوعه الأب «حساب التفاضل والتكامل»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «حساب التفاضل والتكامل متعدد المتغيرات»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «حساب التفاضل والتكامل متعدد المتغيرات» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=A; owner_approved_2026-09-05
كيف تطورت «حساب التفاضل والتكامل متعدد المتغيرات» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=T; owner_approved_2026-09-05
ما أثر «حساب التفاضل والتكامل متعدد المتغيرات» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «حساب التفاضل والتكامل متعدد المتغيرات»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Route smooth-manifold structure to Differential Geometry and one-variable fundamentals to Differential or Integral Calculus.),mixed,decisive,R_structure_relations,,hard,math.analysis.calculus.multivariable-calculus,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.analysis.calculus.multivariable-calculus,false,true,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.multivariable-calculus; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «حساب المتجهات» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of scalar and vector fields, line and surface integrals, and differential operators in Euclidean spaces.)",mixed,decisive,O_subject_ontology,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=O; owner_approved_2026-09-05
عند دراسة «حساب المتجهات»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=E; owner_approved_2026-09-05
كيف يرتبط «حساب المتجهات» بموضوعه الأب «حساب التفاضل والتكامل»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «حساب المتجهات»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «حساب المتجهات» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=A; owner_approved_2026-09-05
كيف تطورت «حساب المتجهات» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=T; owner_approved_2026-09-05
ما أثر «حساب المتجهات» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «حساب المتجهات»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a vector/scalar field or line/surface operation; route abstract vector spaces to Linear Algebra.),mixed,decisive,R_structure_relations,,hard,math.analysis.calculus.vector-calculus,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.analysis.calculus.vector-calculus,false,true,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.vector-calculus; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «أسس الاحتمالات» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The axioms, events, sigma-algebras, probability measures, conditional probability, and independence underlying probability theory.)",mixed,decisive,O_subject_ontology,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=O; owner_approved_2026-09-05
عند دراسة «أسس الاحتمالات»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=E; owner_approved_2026-09-05
كيف يرتبط «أسس الاحتمالات» بموضوعه الأب «نظرية الاحتمالات»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «أسس الاحتمالات»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «أسس الاحتمالات» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=A; owner_approved_2026-09-05
كيف تطورت «أسس الاحتمالات» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=T; owner_approved_2026-09-05
ما أثر «أسس الاحتمالات» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «أسس الاحتمالات»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Include probability spaces and measure-level definitions; route sample-based estimation to Statistical Inference.),mixed,decisive,R_structure_relations,,hard,math.probability-statistics.probability.probability-foundations,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.probability-statistics.probability.probability-foundations,false,true,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.probability-foundations; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «المتغيرات العشوائية والتوزيعات» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of random variables, probability distributions, expectations, moments, dependence, and transformations.)",mixed,decisive,O_subject_ontology,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=O; owner_approved_2026-09-05
عند دراسة «المتغيرات العشوائية والتوزيعات»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=E; owner_approved_2026-09-05
كيف يرتبط «المتغيرات العشوائية والتوزيعات» بموضوعه الأب «نظرية الاحتمالات»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «المتغيرات العشوائية والتوزيعات»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «المتغيرات العشوائية والتوزيعات» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=A; owner_approved_2026-09-05
كيف تطورت «المتغيرات العشوائية والتوزيعات» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=T; owner_approved_2026-09-05
ما أثر «المتغيرات العشوائية والتوزيعات» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «المتغيرات العشوائية والتوزيعات»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Route time-indexed dependence to Stochastic Processes and data-based estimation to Statistics.),mixed,decisive,R_structure_relations,,hard,math.probability-statistics.probability.random-variables-distributions,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions,false,true,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.random-variables-distributions; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «العمليات العشوائية» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of random processes indexed by time or another parameter, including dependence, paths, and long-run behavior.)",mixed,decisive,O_subject_ontology,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=O; owner_approved_2026-09-05
عند دراسة «العمليات العشوائية»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=E; owner_approved_2026-09-05
كيف يرتبط «العمليات العشوائية» بموضوعه الأب «نظرية الاحتمالات»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «العمليات العشوائية»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «العمليات العشوائية» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=A; owner_approved_2026-09-05
كيف تطورت «العمليات العشوائية» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=T; owner_approved_2026-09-05
ما أثر «العمليات العشوائية» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «العمليات العشوائية»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a random process indexed by time or another parameter; exclude single random variables.),mixed,decisive,R_structure_relations,,hard,math.probability-statistics.probability.stochastic-processes,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.probability-statistics.probability.stochastic-processes,false,true,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.probability.stochastic-processes; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «الاستدلال الإحصائي» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of estimating unknown quantities, testing hypotheses, and quantifying uncertainty from data under statistical models.)",mixed,decisive,O_subject_ontology,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=O; owner_approved_2026-09-05
عند دراسة «الاستدلال الإحصائي»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=E; owner_approved_2026-09-05
كيف يرتبط «الاستدلال الإحصائي» بموضوعه الأب «الإحصاء الرياضي»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «الاستدلال الإحصائي»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «الاستدلال الإحصائي» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=A; owner_approved_2026-09-05
كيف تطورت «الاستدلال الإحصائي» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=T; owner_approved_2026-09-05
ما أثر «الاستدلال الإحصائي» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «الاستدلال الإحصائي»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a model-based claim about unknown quantities or hypotheses; route prediction-specific models to Regression Analysis when appropriate.),mixed,decisive,R_structure_relations,,hard,math.probability-statistics.statistics.statistical-inference,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.probability-statistics.statistics.statistical-inference,false,true,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.statistical-inference; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «تحليل الانحدار» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of conditional relationships and prediction using regression models, including linear and generalized models.)",mixed,decisive,O_subject_ontology,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=O; owner_approved_2026-09-05
عند دراسة «تحليل الانحدار»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=E; owner_approved_2026-09-05
